"","STATE00","COUNTY00","TRACT00","GEOID00","POP00","HU00","PART00","AREA00","AREALAND00","STATE10","COUNTY10","TRACT10","GEOID10","POP10","HU10","PART10","AREA10","AREALAND10","AREAPT","AREALANDPT","AREAPCT00PT","ARELANDPCT00PT","AREAPCT10PT","AREALANDPCT10PT","POP10PT","POPPCT00","POPPCT10","HU10PT","HUPCT00","HUPCT10"
"685",4,13,111203,4013111203,1410,939,"W",408181,408181,4,13,111203,4013111203,1410,939,"W",408181,408181,408181,408181,100,100,100,100,1410,100,100,939,100,100
"686",4,13,111204,4013111204,2154,1484,"P",7005525,6912557,4,13,111204,4013111204,2154,1484,"W",6789862,6696894,6789862,6696894,96.92,96.88,100,100,2154,100,100,1484,100,100
"687",4,13,111204,4013111204,2154,1484,"P",7005525,6912557,4,13,320100,4013320100,2558,1652,"P",4885392,4796624,215663,215663,3.08,3.12,4.41,4.5,0,0,0,0,0,0
"688",4,13,111300,4013111300,5447,2552,"W",2621015,2621015,4,13,111300,4013111300,5447,2552,"W",2621015,2621015,2621015,2621015,100,100,100,100,5447,100,100,2552,100,100
"689",4,13,111401,4013111401,4310,1406,"W",1325311,1325311,4,13,111401,4013111401,4310,1406,"W",1325311,1325311,1325311,1325311,100,100,100,100,4310,100,100,1406,100,100
"690",4,13,111402,4013111402,4150,1556,"W",1316508,1316508,4,13,111402,4013111402,4150,1556,"W",1316508,1316508,1316508,1316508,100,100,100,100,4150,100,100,1556,100,100
"691",4,13,111501,4013111501,2115,656,"W",707973,701866,4,13,111501,4013111501,2115,656,"W",707973,701866,707973,701866,100,100,100,100,2115,100,100,656,100,100
"692",4,13,111502,4013111502,6524,2291,"W",1904323,1891522,4,13,111502,4013111502,6524,2291,"W",1904323,1891522,1904323,1891522,100,100,100,100,6524,100,100,2291,100,100
"693",4,13,111601,4013111601,3161,1138,"W",1304232,1298949,4,13,111601,4013111601,3161,1138,"W",1304232,1298949,1304232,1298949,100,100,100,100,3161,100,100,1138,100,100
"694",4,13,111602,4013111602,5055,1819,"W",1304105,1304105,4,13,111602,4013111602,5055,1819,"W",1304105,1304105,1304105,1304105,100,100,100,100,5055,100,100,1819,100,100
"695",4,13,111700,4013111700,5647,2691,"W",2603480,2603480,4,13,111700,4013111700,5647,2691,"W",2603480,2603480,2603480,2603480,100,100,100,100,5647,100,100,2691,100,100
"696",4,13,111800,4013111800,3487,2361,"W",2654771,2654771,4,13,111800,4013111800,3487,2361,"W",2654771,2654771,2654771,2654771,100,100,100,100,3487,100,100,2361,100,100
"697",4,13,111900,4013111900,2238,1199,"W",2584129,2540086,4,13,111900,4013111900,2238,1199,"W",2584129,2540086,2584129,2540086,100,100,100,100,2238,100,100,1199,100,100
"698",4,13,112000,4013112000,1652,797,"P",2603017,2603017,4,13,116800,4013116800,2655,1169,"P",5226380,5226380,2602838,2602838,99.99,99.99,49.8,49.8,1652,100,62.22,797,100,68.18
"699",4,13,112000,4013112000,1652,797,"P",2603017,2603017,4,13,116900,4013116900,2387,655,"P",3191286,3171279,179,179,0.01,0.01,0.01,0.01,0,0,0,0,0,0
"700",4,13,112100,4013112100,3838,1035,"P",2590619,2590619,4,13,112100,4013112100,3838,1035,"W",2590521,2590521,2590521,2590521,100,100,100,100,3838,100,100,1035,100,100
"701",4,13,112100,4013112100,3838,1035,"P",2590619,2590619,4,13,116900,4013116900,2387,655,"P",3191286,3171279,98,98,0,0,0,0,0,0,0,0,0,0
"702",4,13,112201,4013112201,4400,1149,"W",1453063,1453063,4,13,112201,4013112201,4400,1149,"W",1453063,1453063,1453063,1453063,100,100,100,100,4400,100,100,1149,100,100
"703",4,13,112202,4013112202,4305,1504,"W",1136738,1136738,4,13,112202,4013112202,4305,1504,"W",1136738,1136738,1136738,1136738,100,100,100,100,4305,100,100,1504,100,100
"704",4,13,112301,4013112301,5017,1800,"W",1309389,1309389,4,13,112301,4013112301,5017,1800,"W",1309389,1309389,1309389,1309389,100,100,100,100,5017,100,100,1800,100,100
"705",4,13,112302,4013112302,6754,2227,"W",1285103,1285103,4,13,112302,4013112302,6754,2227,"W",1285103,1285103,1285103,1285103,100,100,100,100,6754,100,100,2227,100,100
"706",4,13,112401,4013112401,5377,1567,"W",1304313,1304313,4,13,112401,4013112401,5377,1567,"W",1304313,1304313,1304313,1304313,100,100,100,100,5377,100,100,1567,100,100
"707",4,13,112402,4013112402,4999,1285,"W",1299464,1299464,4,13,112402,4013112402,4999,1285,"W",1299464,1299464,1299464,1299464,100,100,100,100,4999,100,100,1285,100,100
"708",4,13,112502,4013112502,5397,1345,"W",1268294,1268294,4,13,112502,4013112502,5397,1345,"W",1268294,1268294,1268294,1268294,100,100,100,100,5397,100,100,1345,100,100
"709",4,13,112503,4013112503,7944,2057,"W",2596628,2596628,4,13,112503,4013112503,7944,2057,"W",2596628,2596628,2596628,2596628,100,100,100,100,7944,100,100,2057,100,100
"710",4,13,112504,4013112504,3596,1185,"W",1264266,1264266,4,13,112504,4013112504,3596,1185,"W",1264266,1264266,1264266,1264266,100,100,100,100,3596,100,100,1185,100,100
"711",4,13,112505,4013112505,8369,2649,"W",2506629,2506629,4,13,112505,4013112505,8369,2649,"W",2506629,2506629,2506629,2506629,100,100,100,100,8369,100,100,2649,100,100
"712",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,109702,4013109702,5053,1308,"P",1405623,1405623,40,40,0,0,0,0,0,0,0,0,0,0
"713",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112509,4013112509,6909,3254,"W",5603665,5603665,5603665,5603665,8.2,8.21,100,100,6909,21.97,100,3254,29.85,100
"714",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112510,4013112510,4162,1214,"P",10290012,10290012,10289990,10289990,15.06,15.07,100,100,4162,13.23,100,1214,11.14,100
"715",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112511,4013112511,6816,2026,"W",11060811,11056182,11060811,11056182,16.18,16.19,100,100,6816,21.67,100,2026,18.58,100
"716",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112512,4013112512,1796,817,"W",11703783,11698869,11703783,11698869,17.12,17.14,100,100,1796,5.71,100,817,7.49,100
"717",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112513,4013112513,8131,2362,"W",7768313,7768313,7768313,7768313,11.37,11.38,100,100,8131,25.86,100,2362,21.67,100
"718",4,13,112506,4013112506,31447,10902,"P",68346643,68273967,4,13,112514,4013112514,3633,1229,"W",21920041,21856908,21920041,21856908,32.07,32.01,100,100,3633,11.55,100,1229,11.27,100
"719",4,13,112507,4013112507,2399,844,"W",1246190,1246190,4,13,112507,4013112507,2399,844,"W",1246190,1246190,1246190,1246190,100,100,100,100,2399,100,100,844,100,100
"720",4,13,112508,4013112508,2148,729,"W",1945048,1945048,4,13,112508,4013112508,2148,729,"W",1945048,1945048,1945048,1945048,100,100,100,100,2148,100,100,729,100,100
"721",4,13,112601,4013112601,3009,1084,"W",721054,721054,4,13,112601,4013112601,3009,1084,"W",721054,721054,721054,721054,100,100,100,100,3009,100,100,1084,100,100
"722",4,13,112602,4013112602,7935,2162,"W",1880497,1880497,4,13,112602,4013112602,7935,2162,"W",1880497,1880497,1880497,1880497,100,100,100,100,7935,100,100,2162,100,100
"723",4,13,112700,4013112700,6740,1909,"W",2589107,2589107,4,13,112700,4013112700,6740,1909,"W",2589107,2589107,2589107,2589107,100,100,100,100,6740,100,100,1909,100,100
"724",4,13,112800,4013112800,1003,372,"W",2623542,2623542,4,13,116800,4013116800,2655,1169,"P",5226380,5226380,2623542,2623542,100,100,50.2,50.2,1003,100,37.78,372,100,31.82
"725",4,13,112900,4013112900,4805,2349,"W",2601458,2601458,4,13,112900,4013112900,4805,2349,"W",2601458,2601458,2601458,2601458,100,100,100,100,4805,100,100,2349,100,100
"726",4,13,113000,4013113000,1895,1466,"W",1274355,1274355,4,13,113000,4013113000,1895,1466,"W",1274355,1274355,1274355,1274355,100,100,100,100,1895,100,100,1466,100,100
"727",4,13,113100,4013113100,2808,1816,"W",1304207,1304207,4,13,113100,4013113100,2808,1816,"W",1304207,1304207,1304207,1304207,100,100,100,100,2808,100,100,1816,100,100
"728",4,13,113201,4013113201,2666,889,"W",648711,648711,4,13,113201,4013113201,2666,889,"W",648711,648711,648711,648711,100,100,100,100,2666,100,100,889,100,100
"729",4,13,113202,4013113202,2061,859,"W",674689,674689,4,13,113202,4013113202,2061,859,"W",674689,674689,674689,674689,100,100,100,100,2061,100,100,859,100,100
"730",4,13,113203,4013113203,2317,940,"W",1265033,1265033,4,13,113203,4013113203,2317,940,"W",1265033,1265033,1265033,1265033,100,100,100,100,2317,100,100,940,100,100
"731",4,13,113300,4013113300,5175,2009,"W",2590327,2590327,4,13,113300,4013113300,5175,2009,"W",2590327,2590327,2590327,2590327,100,100,100,100,5175,100,100,2009,100,100
"732",4,13,113400,4013113400,770,26,"P",665891,665891,4,13,113400,4013113400,684,0,"W",649228,649228,649228,649228,97.5,97.5,100,100,684,88.83,100,0,0,0
"733",4,13,113400,4013113400,770,26,"P",665891,665891,4,13,113502,4013113502,2638,802,"P",638472,638472,16663,16663,2.5,2.5,2.61,2.61,86,11.17,3.26,26,100,3.24
"734",4,13,113500,4013113500,6968,2271,"P",1905723,1901625,4,13,113501,4013113501,4416,1495,"P",1284222,1280124,1283914,1279816,67.37,67.3,99.98,99.98,4416,63.38,100,1495,65.83,100
"735",4,13,113500,4013113500,6968,2271,"P",1905723,1901625,4,13,113502,4013113502,2638,802,"P",638472,638472,621809,621809,32.63,32.7,97.39,97.39,2552,36.62,96.74,776,34.17,96.76
"736",4,13,113601,4013113601,3957,1640,"P",1568356,1554696,4,13,113601,4013113601,3957,1640,"W",1563862,1550264,1563862,1550264,99.71,99.71,100,100,3957,100,100,1640,100,100
"737",4,13,113601,4013113601,3957,1640,"P",1568356,1554696,4,13,113602,4013113602,3400,1107,"P",1072558,1059945,4494,4432,0.29,0.29,0.42,0.42,0,0,0,0,0,0
"738",4,13,113602,4013113602,3400,1107,"P",1068372,1055821,4,13,113501,4013113501,4416,1495,"P",1284222,1280124,308,308,0.03,0.03,0.02,0.02,0,0,0,0,0,0
"739",4,13,113602,4013113602,3400,1107,"P",1068372,1055821,4,13,113602,4013113602,3400,1107,"P",1072558,1059945,1068064,1055513,99.97,99.97,99.58,99.58,3400,100,100,1107,100,100
"740",4,13,113700,4013113700,7720,3549,"W",2495208,2495122,4,13,113700,4013113700,7720,3549,"W",2495208,2495122,2495208,2495122,100,100,100,100,7720,100,100,3549,100,100
"741",4,13,113800,4013113800,2152,1259,"P",18875866,18781408,4,13,113801,4013113801,2135,1255,"W",5330824,5307763,5330824,5307763,28.24,28.26,100,100,2135,99.21,100,1255,99.68,100
"742",4,13,113800,4013113800,2152,1259,"P",18875866,18781408,4,13,113802,4013113802,17,4,"P",13548906,13477509,13526273,13454876,71.66,71.64,99.83,99.83,17,0.79,100,4,0.32,100
"743",4,13,113800,4013113800,2152,1259,"P",18875866,18781408,4,13,318800,4013318800,6057,3657,"P",2572002,2566799,1190,1190,0.01,0.01,0.05,0.05,0,0,0,0,0,0
"744",4,13,113800,4013113800,2152,1259,"P",18875866,18781408,4,13,319704,4013319704,1483,721,"P",7899156,7855127,13976,13976,0.07,0.07,0.18,0.18,0,0,0,0,0,0
"745",4,13,113800,4013113800,2152,1259,"P",18875866,18781408,4,13,320100,4013320100,2558,1652,"P",4885392,4796624,3603,3603,0.02,0.02,0.07,0.08,0,0,0,0,0,0
"746",4,13,113900,4013113900,1372,448,"W",2665421,2665421,4,13,113900,4013113900,1372,448,"W",2665421,2665421,2665421,2665421,100,100,100,100,1372,100,100,448,100,100
"747",4,13,114000,4013114000,2614,1164,"W",2617582,2617582,4,13,114000,4013114000,2614,1164,"W",2617582,2617582,2617582,2617582,100,100,100,100,2614,100,100,1164,100,100
"748",4,13,114100,4013114100,2401,883,"P",1305841,1305841,4,13,114100,4013114100,2401,883,"W",1305069,1305069,1305069,1305069,99.94,99.94,100,100,2401,100,100,883,100,100
"749",4,13,114100,4013114100,2401,883,"P",1305841,1305841,4,13,114200,4013114200,1539,562,"P",1283912,1283912,772,772,0.06,0.06,0.06,0.06,0,0,0,0,0,0
"750",4,13,114200,4013114200,1539,562,"W",1283140,1283140,4,13,114200,4013114200,1539,562,"P",1283912,1283912,1283140,1283140,100,100,99.94,99.94,1539,100,100,562,100,100
"751",4,13,114301,4013114301,1570,261,"W",1333637,1333637,4,13,114301,4013114301,1570,261,"W",1333637,1333637,1333637,1333637,100,100,100,100,1570,100,100,261,100,100
"752",4,13,114302,4013114302,2477,1094,"W",1305760,1305760,4,13,114302,4013114302,2477,1094,"W",1305760,1305760,1305760,1305760,100,100,100,100,2477,100,100,1094,100,100
"753",4,13,114401,4013114401,1724,643,"W",1387782,1387782,4,13,114401,4013114401,1724,643,"W",1387782,1387782,1387782,1387782,100,100,100,100,1724,100,100,643,100,100
"754",4,13,114402,4013114402,2014,700,"W",1200492,1200492,4,13,114402,4013114402,2014,700,"W",1200492,1200492,1200492,1200492,100,100,100,100,2014,100,100,700,100,100
"755",4,13,114500,4013114500,4198,1462,"W",2541460,2541460,4,13,114500,4013114500,4198,1462,"W",2541460,2541460,2541460,2541460,100,100,100,100,4198,100,100,1462,100,100
"756",4,13,114600,4013114600,1914,513,"W",2581401,2581401,4,13,114600,4013114600,1914,513,"W",2581401,2581401,2581401,2581401,100,100,100,100,1914,100,100,513,100,100
"757",4,13,114701,4013114701,824,240,"W",7606680,7484213,4,13,117300,4013117300,1677,517,"P",8190697,8068230,7606680,7484213,100,100,92.87,92.76,824,100,49.14,240,100,46.42
"758",4,13,114702,4013114702,853,277,"W",584017,584017,4,13,117300,4013117300,1677,517,"P",8190697,8068230,584017,584017,100,100,7.13,7.24,853,100,50.86,277,100,53.58
"759",4,13,114703,4013114703,8071,388,"W",2593257,2593257,4,13,114703,4013114703,8071,388,"W",2593257,2593257,2593257,2593257,100,100,100,100,8071,100,100,388,100,100
"760",4,13,114800,4013114800,3285,1016,"W",5403312,5236085,4,13,114800,4013114800,3285,1016,"W",5403312,5236085,5403312,5236085,100,100,100,100,3285,100,100,1016,100,100
"761",4,13,114900,4013114900,2663,1019,"W",2815999,2815999,4,13,114900,4013114900,2663,1019,"W",2815999,2815999,2815999,2815999,100,100,100,100,2663,100,100,1019,100,100
"762",4,13,115000,4013115000,1297,488,"W",3040323,3034676,4,13,117200,4013117200,1353,513,"P",6630458,6624811,3040323,3034676,100,100,45.85,45.81,1297,100,95.86,488,100,95.13
"763",4,13,115100,4013115100,56,25,"W",3590135,3590135,4,13,117200,4013117200,1353,513,"P",6630458,6624811,3590135,3590135,100,100,54.15,54.19,56,100,4.14,25,100,4.87
"764",4,13,115200,4013115200,2623,950,"P",7240346,7149744,4,13,115200,4013115200,2623,950,"W",7236148,7145546,7236148,7145546,99.94,99.94,100,100,2623,100,100,950,100,100
"765",4,13,115200,4013115200,2623,950,"P",7240346,7149744,4,13,319704,4013319704,1483,721,"P",7899156,7855127,4198,4198,0.06,0.06,0.05,0.05,0,0,0,0,0,0
"766",4,13,115300,4013115300,2323,944,"W",4132934,4100051,4,13,115300,4013115300,2323,944,"W",4132934,4100051,4132934,4100051,100,100,100,100,2323,100,100,944,100,100
"767",4,13,115400,4013115400,2232,690,"W",2599553,2515074,4,13,115400,4013115400,2232,690,"W",2599553,2515074,2599553,2515074,100,100,100,100,2232,100,100,690,100,100
"768",4,13,115500,4013115500,3699,1051,"W",2609864,2609864,4,13,115500,4013115500,3699,1051,"W",2609864,2609864,2609864,2609864,100,100,100,100,3699,100,100,1051,100,100
"769",4,13,115600,4013115600,3864,1189,"W",2552661,2552661,4,13,115600,4013115600,3864,1189,"W",2552661,2552661,2552661,2552661,100,100,100,100,3864,100,100,1189,100,100
"770",4,13,115700,4013115700,6427,1827,"W",2588064,2588064,4,13,115700,4013115700,6427,1827,"W",2588064,2588064,2588064,2588064,100,100,100,100,6427,100,100,1827,100,100
"771",4,13,115801,4013115801,3862,1472,"W",1299694,1299694,4,13,115801,4013115801,3862,1472,"W",1299694,1299694,1299694,1299694,100,100,100,100,3862,100,100,1472,100,100
"772",4,13,115802,4013115802,3389,1112,"W",1288097,1288097,4,13,115802,4013115802,3389,1112,"W",1288097,1288097,1288097,1288097,100,100,100,100,3389,100,100,1112,100,100
"773",4,13,115900,4013115900,5332,1727,"W",2569300,2569300,4,13,115900,4013115900,5332,1727,"W",2569300,2569300,2569300,2569300,100,100,100,100,5332,100,100,1727,100,100
"774",4,13,116000,4013116000,5558,2088,"W",2480162,2480162,4,13,116000,4013116000,5558,2088,"W",2480162,2480162,2480162,2480162,100,100,100,100,5558,100,100,2088,100,100
"775",4,13,116100,4013116100,3963,1378,"W",2417069,2417069,4,13,116100,4013116100,3963,1378,"W",2417069,2417069,2417069,2417069,100,100,100,100,3963,100,100,1378,100,100
"776",4,13,116202,4013116202,5033,1412,"W",1446597,1446597,4,13,116202,4013116202,5033,1412,"W",1446597,1446597,1446597,1446597,100,100,100,100,5033,100,100,1412,100,100
"777",4,13,116203,4013116203,4760,2351,"W",7958866,7958866,4,13,116203,4013116203,4760,2351,"W",7958866,7958866,7958866,7958866,100,100,100,100,4760,100,100,2351,100,100
"778",4,13,116204,4013116204,3638,1167,"W",2583084,2583084,4,13,116204,4013116204,3638,1167,"W",2583084,2583084,2583084,2583084,100,100,100,100,3638,100,100,1167,100,100
"779",4,13,116205,4013116205,4256,1856,"W",1140808,1140808,4,13,116205,4013116205,4256,1856,"W",1140808,1140808,1140808,1140808,100,100,100,100,4256,100,100,1856,100,100
"780",4,13,116300,4013116300,6118,1936,"W",2687782,2687782,4,13,116300,4013116300,6118,1936,"W",2687782,2687782,2687782,2687782,100,100,100,100,6118,100,100,1936,100,100
"781",4,13,116400,4013116400,5604,1669,"W",2625224,2625224,4,13,116400,4013116400,5604,1669,"W",2625224,2625224,2625224,2625224,100,100,100,100,5604,100,100,1669,100,100
"782",4,13,116500,4013116500,4920,1419,"W",2586583,2586583,4,13,116500,4013116500,4920,1419,"W",2586583,2586583,2586583,2586583,100,100,100,100,4920,100,100,1419,100,100
"783",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116603,4013116603,5736,1776,"W",6532433,6532433,6532433,6532433,10.63,10.65,100,100,5736,11.87,100,1776,10.87,100
"784",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116604,4013116604,4000,1362,"W",2569403,2569403,2569403,2569403,4.18,4.19,100,100,4000,8.28,100,1362,8.34,100
"785",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116605,4013116605,5066,1744,"W",2563356,2563356,2563356,2563356,4.17,4.18,100,100,5066,10.49,100,1744,10.68,100
"786",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116606,4013116606,5663,1843,"W",2577688,2577688,2577688,2577688,4.2,4.2,100,100,5663,11.72,100,1843,11.28,100
"787",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116607,4013116607,2526,785,"W",2584010,2583288,2584010,2583288,4.21,4.21,100,100,2526,5.23,100,785,4.81,100
"788",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116608,4013116608,3553,1243,"W",6949020,6948416,6949020,6948416,11.31,11.33,100,100,3553,7.36,100,1243,7.61,100
"789",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116609,4013116609,3176,1138,"W",7866488,7866488,7866488,7866488,12.8,12.83,100,100,3176,6.57,100,1138,6.97,100
"790",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116610,4013116610,4437,1564,"W",5154385,5051129,5154385,5051129,8.39,8.24,100,100,4437,9.19,100,1564,9.58,100
"791",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116611,4013116611,3217,1199,"P",12668790,12668790,9152357,9152357,14.9,14.92,72.24,72.24,2797,5.79,86.94,1020,6.25,85.07
"792",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116612,4013116612,4862,1563,"W",7767361,7763709,7767361,7763709,12.64,12.66,100,100,4862,10.07,100,1563,9.57,100
"793",4,13,116601,4013116601,48305,16332,"P",61443516,61335282,4,13,116613,4013116613,6489,2294,"W",7727015,7727015,7727015,7727015,12.58,12.6,100,100,6489,13.43,100,2294,14.05,100
"794",4,13,116602,4013116602,7325,2177,"W",2580075,2580075,4,13,116602,4013116602,7325,2177,"W",2580075,2580075,2580075,2580075,100,100,100,100,7325,100,100,2177,100,100
"795",4,13,116702,4013116702,7839,2689,"W",3513861,3513861,4,13,116702,4013116702,7839,2689,"W",3513861,3513861,3513861,3513861,100,100,100,100,7839,100,100,2689,100,100
"796",4,13,116703,4013116703,4448,1391,"W",3526922,3526922,4,13,116703,4013116703,4448,1391,"W",3526922,3526922,3526922,3526922,100,100,100,100,4448,100,100,1391,100,100
"797",4,13,116704,4013116704,7105,3439,"P",7979223,7979223,4,13,116704,4013116704,7105,3439,"W",7901499,7901499,7901499,7901499,99.03,99.03,100,100,7105,100,100,3439,100,100
"798",4,13,116704,4013116704,7105,3439,"P",7979223,7979223,4,13,320002,4013320002,5523,1376,"P",2086386,2086386,77724,77724,0.97,0.97,3.73,3.73,0,0,0,0,0,0
"799",4,13,116705,4013116705,4149,1594,"P",75761207,75757446,4,13,116611,4013116611,3217,1199,"P",12668790,12668790,3516433,3516433,4.64,4.64,27.76,27.76,420,10.12,13.06,179,11.23,14.93
"800",4,13,116705,4013116705,4149,1594,"P",75761207,75757446,4,13,116732,4013116732,3446,1299,"W",6646468,6646468,6646468,6646468,8.77,8.77,100,100,3446,83.06,100,1299,81.49,100
"801",4,13,116705,4013116705,4149,1594,"P",75761207,75757446,4,13,116733,4013116733,283,116,"W",65598306,65594545,65598306,65594545,86.59,86.58,100,100,283,6.82,100,116,7.28,100
"802",4,13,116707,4013116707,2738,1233,"W",1325653,1325653,4,13,116707,4013116707,2738,1233,"W",1325653,1325653,1325653,1325653,100,100,100,100,2738,100,100,1233,100,100
"803",4,13,116708,4013116708,5033,2971,"W",3477736,3430321,4,13,116708,4013116708,5033,2971,"W",3477736,3430321,3477736,3430321,100,100,100,100,5033,100,100,2971,100,100
"804",4,13,116709,4013116709,1789,931,"P",1203480,1203480,4,13,116709,4013116709,1789,931,"W",1182698,1182698,1182698,1182698,98.27,98.27,100,100,1789,100,100,931,100,100
"805",4,13,116709,4013116709,1789,931,"P",1203480,1203480,4,13,320002,4013320002,5523,1376,"P",2086386,2086386,20782,20782,1.73,1.73,1,1,0,0,0,0,0,0
"806",4,13,116710,4013116710,4638,1721,"W",3760752,3760752,4,13,116710,4013116710,4638,1721,"W",3760752,3760752,3760752,3760752,100,100,100,100,4638,100,100,1721,100,100
"807",4,13,116711,4013116711,1878,838,"W",1109767,1109767,4,13,116711,4013116711,1878,838,"W",1109767,1109767,1109767,1109767,100,100,100,100,1878,100,100,838,100,100
"808",4,13,116712,4013116712,6397,2811,"W",3705615,3705615,4,13,116712,4013116712,6397,2811,"W",3705615,3705615,3705615,3705615,100,100,100,100,6397,100,100,2811,100,100
"809",4,13,116713,4013116713,6104,2553,"W",2468645,2364001,4,13,116713,4013116713,6104,2553,"W",2468645,2364001,2468645,2364001,100,100,100,100,6104,100,100,2553,100,100
"810",4,13,116714,4013116714,3295,1239,"W",2627675,2627675,4,13,116714,4013116714,3295,1239,"W",2627675,2627675,2627675,2627675,100,100,100,100,3295,100,100,1239,100,100
"811",4,13,116715,4013116715,2075,943,"W",921579,921579,4,13,116715,4013116715,2075,943,"W",921579,921579,921579,921579,100,100,100,100,2075,100,100,943,100,100
"812",4,13,116717,4013116717,4021,1997,"P",1134490,1134490,4,13,116717,4013116717,4021,1997,"W",1087590,1087590,1087590,1087590,95.87,95.87,100,100,4021,100,100,1997,100,100
"813",4,13,116717,4013116717,4021,1997,"P",1134490,1134490,4,13,810000,4013810000,1711,665,"P",2807185,2807185,25450,25450,2.24,2.24,0.91,0.91,0,0,0,0,0,0
"814",4,13,116717,4013116717,4021,1997,"P",1134490,1134490,4,13,810400,4013810400,4661,1969,"P",5342536,5342536,21450,21450,1.89,1.89,0.4,0.4,0,0,0,0,0,0
"815",4,13,116718,4013116718,2599,1302,"W",993663,993663,4,13,116718,4013116718,2599,1302,"W",993663,993663,993663,993663,100,100,100,100,2599,100,100,1302,100,100
"816",4,13,116719,4013116719,6404,2788,"W",3424842,3424842,4,13,116719,4013116719,6404,2788,"W",3424842,3424842,3424842,3424842,100,100,100,100,6404,100,100,2788,100,100
"817",4,13,116720,4013116720,3774,1827,"W",1770155,1770155,4,13,116720,4013116720,3774,1827,"W",1770155,1770155,1770155,1770155,100,100,100,100,3774,100,100,1827,100,100
"818",4,13,116721,4013116721,3536,1438,"W",2295746,2295746,4,13,116721,4013116721,3536,1438,"W",2295746,2295746,2295746,2295746,100,100,100,100,3536,100,100,1438,100,100
"819",4,13,116725,4013116725,4773,2287,"W",4001066,4000372,4,13,116725,4013116725,4773,2287,"W",4001066,4000372,4001066,4000372,100,100,100,100,4773,100,100,2287,100,100
"820",4,13,116726,4013116726,5027,1848,"P",7582694,7581944,4,13,116730,4013116730,1793,635,"W",4466414,4465664,4466414,4465664,58.9,58.9,100,100,1793,35.67,100,635,34.36,100
"821",4,13,116726,4013116726,5027,1848,"P",7582694,7581944,4,13,116731,4013116731,3234,1213,"W",3116280,3116280,3116280,3116280,41.1,41.1,100,100,3234,64.33,100,1213,65.64,100
"822",4,13,116727,4013116727,4065,1522,"W",4445288,4445288,4,13,116727,4013116727,4065,1522,"W",4445288,4445288,4445288,4445288,100,100,100,100,4065,100,100,1522,100,100
"823",4,13,116728,4013116728,4612,1671,"W",5710794,5681926,4,13,116728,4013116728,4612,1671,"W",5710794,5681926,5710794,5681926,100,100,100,100,4612,100,100,1671,100,100
"824",4,13,116729,4013116729,4303,1492,"W",3749377,3749377,4,13,116729,4013116729,4303,1492,"W",3749377,3749377,3749377,3749377,100,100,100,100,4303,100,100,1492,100,100
"825",4,13,216802,4013216802,6040,3294,"P",7297403,7291833,4,13,103209,4013103209,5353,2545,"P",6579557,6458642,471,471,0.01,0.01,0.01,0.01,0,0,0,0,0,0
"826",4,13,216802,4013216802,6040,3294,"P",7297403,7291833,4,13,216830,4013216830,3144,1908,"P",2617013,2617013,2597899,2597899,35.6,35.63,99.27,99.27,3144,52.05,100,1908,57.92,100
"827",4,13,216802,4013216802,6040,3294,"P",7297403,7291833,4,13,216831,4013216831,2896,1386,"P",4729811,4724241,4699033,4693463,64.39,64.37,99.35,99.35,2896,47.95,100,1386,42.08,100
"828",4,13,216806,4013216806,2967,1776,"W",2041732,2041732,4,13,216806,4013216806,2967,1776,"W",2041732,2041732,2041732,2041732,100,100,100,100,2967,100,100,1776,100,100
"829",4,13,216807,4013216807,4911,2667,"P",4102304,4102304,4,13,216807,4013216807,4911,2667,"W",4077967,4077967,4077967,4077967,99.41,99.41,100,100,4911,100,100,2667,100,100
"830",4,13,216807,4013216807,4911,2667,"P",4102304,4102304,4,13,941300,4013941300,6293,2609,"P",218380934,211256593,24337,24337,0.59,0.59,0.01,0.01,0,0,0,0,0,0
"831",4,13,216809,4013216809,4941,2263,"P",9387730,9387730,4,13,216809,4013216809,4939,2263,"P",9280241,9280241,9241582,9241582,98.44,98.44,99.58,99.58,4936,99.9,99.94,2262,99.96,99.96
"832",4,13,216809,4013216809,4941,2263,"P",9387730,9387730,4,13,216821,4013216821,5737,3283,"P",15650395,15649417,2852,2852,0.03,0.03,0.02,0.02,0,0,0,0,0,0
